Student_ID,UnixTime_mean,UnixTime_std,UnixTime_min,UnixTime_max,Row_mean,Row_std,Row_min,Row_max,Gaze X_mean,Gaze X_std,Gaze X_min,Gaze X_max,Gaze Y_mean,Gaze Y_std,Gaze Y_min,Gaze Y_max,Interpolated Gaze X_mean,Interpolated Gaze X_std,Interpolated Gaze X_min,Interpolated Gaze X_max,Interpolated Gaze Y_mean,Interpolated Gaze Y_std,Interpolated Gaze Y_min,Interpolated Gaze Y_max,Interpolated Distance_mean,Interpolated Distance_std,Interpolated Distance_min,Interpolated Distance_max,Gaze Velocity_mean,Gaze Velocity_std,Gaze Velocity_min,Gaze Velocity_max,Gaze Acceleration_mean,Gaze Acceleration_std,Gaze Acceleration_min,Gaze Acceleration_max,Fixation Index_mean,Fixation Index_std,Fixation Index_min,Fixation Index_max,Fixation Index by Stimulus_mean,Fixation Index by Stimulus_std,Fixation Index by Stimulus_min,Fixation Index by Stimulus_max,Fixation X_mean,Fixation X_std,Fixation X_min,Fixation X_max,Fixation Y_mean,Fixation Y_std,Fixation Y_min,Fixation Y_max,Fixation Start_mean,Fixation Start_std,Fixation Start_min,Fixation Start_max,Fixation End_mean,Fixation End_std,Fixation End_min,Fixation End_max,Fixation Duration_mean,Fixation Duration_std,Fixation Duration_min,Fixation Duration_max,Fixation Dispersion_mean,Fixation Dispersion_std,Fixation Dispersion_min,Fixation Dispersion_max,Saccade Index_mean,Saccade Index_std,Saccade Index_min,Saccade Index_max,Saccade Index by Stimulus_mean,Saccade Index by Stimulus_std,Saccade Index by Stimulus_min,Saccade Index by Stimulus_max,Saccade Start_mean,Saccade Start_std,Saccade Start_min,Saccade Start_max,Saccade End_mean,Saccade End_std,Saccade End_min,Saccade End_max,Saccade Duration_mean,Saccade Duration_std,Saccade Duration_min,Saccade Duration_max,Saccade Amplitude_mean,Saccade Amplitude_std,Saccade Amplitude_min,Saccade Amplitude_max,Saccade Peak Velocity_mean,Saccade Peak Velocity_std,Saccade Peak Velocity_min,Saccade Peak Velocity_max,Saccade Peak Acceleration_mean,Saccade Peak Acceleration_std,Saccade Peak Acceleration_min,Saccade Peak Acceleration_max,Saccade Peak Deceleration_mean,Saccade Peak Deceleration_std,Saccade Peak Deceleration_min,Saccade Peak Deceleration_max,Saccade Direction_mean,Saccade Direction_std,Saccade Direction_min,Saccade Direction_max
27,1679832282.9085996,330.817563943841,1679831710.0245278,1679832855.8690467,68768.0,39703.07897380252,1,137535,902.2081766230569,415.97861368682226,10.0,1913.0,521.9389741496808,202.97799941008864,1.0,1080.0,902.1710994203323,415.4657891020994,12.3333333333333,1913.0,521.9463627053124,202.66321841351345,1.0,1080.0,577.4721370372232,11.443611934451505,485.951049804688,682.646484375,22.77309696314093,47.77595704702381,0.0,569.639751911454,-44.07109470879803,2407.8107537292776,-41956.352315519,29626.0458999463,1621.5001686550206,937.5494978792991,1.0,3207.0,1618.91756536892,936.142037093813,1.0,3205.0,900.2067123765548,419.35961556394517,44.6091954022989,1840.94117647059,520.7987587760463,202.52423932893913,15.1607142857143,1047.58173099469,576257.6849274389,321424.79547692125,12.36085,1144649.7163,576681.8683977285,321460.351120678,295.6675,1146132.89545,424.1834702896421,331.9047076607231,66.5913500000024,2624.97944999998,0.20499318579923287,0.07960293833085968,0.0612747944607766,0.766822201219721,1765.938406479563,970.9516610022697,1.0,3433.0,1765.3817747911826,970.6704929535349,1.0,3432.0,586294.9271130344,312715.5206329917,320.65525,1144633.0189,586344.8997869906,312717.9002311667,354.08415,1144649.7163,49.972673956176244,21.359231509245735,7.52270000003045,116.698149999953,6.6286760735678145,5.474942887529968,0.0777602716713853,24.388386193617,182.796751935168,113.60939538006016,30.0063855519779,569.639751911454,7196.115947927997,3951.035593071261,74.387247000826,29626.0458999463,-7280.892295828107,4553.433401111719,-41956.352315519,-2.70807143028205,182.446708697011,116.09164311340372,0.0,359.987819774947
28,1675511307.844897,388.4616536915442,1675510635.0742564,1675511980.637059,80746.5,46618.869173329374,1,161492,979.1250492372699,430.26335197552214,2.0,1919.0,503.5703317339659,192.63373561327506,1.0,1080.0,979.1590557783667,429.6899655675224,2.0,1919.0,503.5455924548195,191.22396978313122,1.0,1080.0,659.8620211212111,8.751610906572761,391.328460693359,711.977874755859,42.70356752264898,49.276053866154946,0.0,873.071156969429,-10.626058815645008,3914.1260499582277,-57362.4840927522,53425.5464439626,654.1372252687939,376.39729312081766,1.0,1297.0,654.1372252687939,376.39729312081766,1.0,1297.0,836.232324858427,418.3105386465183,78.0532934910537,1857.30197954219,450.7698677743563,147.76176873941196,51.6638475092237,1011.14846662382,769855.1056789196,405215.00390545337,14893.19065,1344445.6181,770057.3265208775,405215.76933839417,14968.27985,1344520.55755,202.2208419577703,128.00553252637332,64.8572999997996,908.364949999996,0.32263979366747536,0.10193590221747542,0.0263210991530724,0.935489764359559,4082.660911907924,2278.536922579336,1.0,7999.0,4082.660911907924,2278.536922579336,1.0,7999.0,756094.3478273351,371841.57796598144,669.57915,1344970.75655,756124.2990594178,371843.18355229177,677.72375,1344979.18745,29.951232082779057,22.180561437500497,6.30309999990277,166.693599999882,2.1742879776577784,3.0857601527290623,0.0026041839670603,18.7790774542393,108.69866921185034,91.61085377175067,30.0002033540762,873.071156969429,5308.7432837069455,4532.873739798543,3.0621080335249,53425.5464439626,-5286.430951503586,5712.034125562243,-57362.4840927522,-3.50432176646715,173.16408085564646,104.71978005926644,0.0,359.677127611
29,1675341067.7677405,376.921557978316,1675340415.0141027,1675341720.6010745,78351.5,45236.11527861339,1,156702,938.8426499868515,426.8702651777425,2.0,1919.0,555.6351927605361,204.26380952145874,2.0,1080.0,938.8208710570144,426.1271318649066,2.0,1919.0,555.6484749225133,203.44069777309042,2.0,1080.0,585.8088995928736,9.016303358994296,502.357940673828,716.514526367188,30.823370452627397,50.70294995438922,0.0,715.887716618957,-98.06907059255818,3040.647737836426,-55730.35775768,43246.5487961118,1725.3055098045309,1038.6611048762318,1.0,3553.0,1725.0972276899488,1038.5370043862633,1.0,3552.0,940.6590143784939,429.4758674543706,62.8063115385042,1874.65651332578,537.1442598529941,192.0269513172178,15.8316216574806,1057.16856148214,662677.5631223329,361583.32201216085,819.53365,1305505.63885,663010.6858568713,361526.38919670274,894.49145,1305930.5497,333.1227345385715,265.2995723608095,66.0745499999903,2274.2937,0.26123304175061274,0.078430927470461,0.0339084248359626,1.01371785964409,3553.374206054607,1910.9511438316035,1.0,6851.0,3553.374206054607,1910.9511438316035,1.0,6851.0,697417.8207528129,362068.06343102024,494.52445,1305463.9277,697462.7275622142,362070.2714901326,519.5313,1305505.63885,44.906809401550134,26.18808633893131,6.67800000007264,158.659800000023,4.959499587543004,5.220668254711985,0.0618536632187096,27.2084067436001,159.0224820897145,121.36151109808453,30.0117643855208,715.887716618957,6692.947105558409,4662.163901424508,8.02115715122254,43246.5487961118,-7391.082299114167,5855.17908532809,-55730.35775768,-0.39628885219735,183.21124124408146,111.593583333117,0.0,359.979775581668
30,1676722172.0119581,277.15172226982514,1676721692.027939,1676722652.0272076,57610.0,33261.004670133865,1,115219,992.6518021331372,434.45927042707206,6.0,1912.0,540.4595901397544,205.22825338216703,1.5,1080.0,992.6693606718156,433.79773508624015,6.0,1912.0,540.4848307459714,204.86108300405735,1.5,1080.0,649.0305451272013,7.458981546734123,561.4189453125,969.312438964844,23.8579367177805,50.52787679145451,0.0,662.354699924633,-40.25534371025151,2542.9408600618785,-50089.8231610617,25655.3016210817,1467.679865959831,845.9479642697028,1.0,2969.0,1467.1383071600255,845.6825888725984,1.0,2968.0,995.3126378876506,438.81333941112973,53.2152112566275,1862.68007907405,539.2715356348717,205.12821128555908,12.6539510836388,1069.39285714286,477492.81275203486,274031.12135840376,88.39975,959427.5629,477849.7268395596,274024.82503186376,329.931,959935.975,356.91408752478276,253.0400360229617,66.3067499999888,2416.31630000006,0.1967229668646829,0.08722908720436556,0.0486146506497928,0.629247588538066,1596.8281117096683,898.8602680834314,1.0,3145.0,1595.0543031334184,898.7232151215155,1.0,3143.0,491863.422660572,274814.9706800475,46.666,959935.975,491912.24184900057,274815.86142109573,55.0201,959944.21655,48.81918842855315,20.8281726547182,7.905449999962,108.199200000032,6.656565550006525,5.484419647461682,0.229557741326559,21.1005727059314,186.81123981228586,117.34234576518264,30.0604662034285,662.354699924633,7731.387369955014,4351.685512455027,5.1561875321707,25655.3016210817,-7338.911552438592,4509.12920215428,-50089.8231610617,-3.67854417372642,190.6401406076837,116.28333575556465,0.0,359.955114948851
31,1677158979.2891202,393.93307155544585,1677158297.0200002,1677159661.4938333,81885.0,47276.182454804875,1,163769,997.1305679400485,398.56053228566043,5.0,1920.0,547.4660745496216,204.6366835980208,0.0,1080.0,997.1286718704122,397.80734014965446,6.0,1920.0,547.4881349899917,204.24104126725564,0.0,1080.0,644.7057991095483,11.20257625669392,515.03173828125,689.541442871094,25.037918923161428,50.75606280151036,0.0,767.435657057936,-129.42874717335187,2993.4642125996506,-55386.6336450607,37418.0978086016,2153.955378277215,1259.064453575691,1.0,4317.0,2151.4638215881605,1257.7767334481061,1.0,4315.0,996.9712460923073,400.45144962876446,32.0642041382756,1882.72535596849,547.9355327909781,203.62980362980085,12.6643947207106,1077.55549322151,664361.4689031629,382264.8929725656,116.5351,1363607.9468,664709.4554201922,382257.4065589298,299.90285,1364657.85055,347.9865170292319,293.4146088593102,66.3792499999981,2899.69299999997,0.22747036474812643,0.08672580577438395,0.0441933463079017,0.682784402687821,2621.2156972598555,1468.7919964273403,1.0,5182.0,2621.01665987365,1468.3017367675868,1.0,5181.0,675432.6293111847,372561.52235815907,66.49115,1363591.28415,675473.7198616024,372561.8515690415,116.5351,1363607.9468,41.09055041764432,18.163344337031994,7.22714999993332,116.711950000026,5.017732474324273,4.5503898805890355,0.179039995490478,25.3200682811254,175.24356230860437,138.39238475068944,30.0045978289506,767.435657057936,6964.051887016094,4728.479619441751,26.7697403581259,37418.0978086016,-8119.549529969061,6920.464667296932,-55386.6336450607,-8.77713906118675,183.47041620081785,115.85963928672558,0.0,359.963794140988
32,1677244074.2888865,364.48567809336566,1677243443.0299966,1677244705.5493183,75772.0,43746.840259230914,1,151543,932.2562665579784,430.6752911521477,0.0,1920.0,537.9038452455919,207.69186538240243,0.0,1080.0,932.2639910018654,430.02386417468915,5.0,1920.0,537.9379447418136,207.1528008369955,0.0,1080.0,600.9124958091786,12.2103391470212,447.897766113281,655.390625,29.651722715019126,49.89153361452451,0.0,983.114394175288,-53.80359838150528,2842.901261868466,-65559.6736542856,28910.6902289445,1712.8230058387112,956.5198657969523,1.0,3374.0,1711.7831625649305,955.9155364533816,1.0,3373.0,918.4974071972523,439.23769543853405,47.3684628211424,1894.67340386206,523.5904958517766,196.9941925686246,9.92592592592593,1073.05928837345,656131.8958097196,324649.99172006955,1799.23265,1262073.53145,656447.6808474263,324662.7920277379,1890.96265,1262840.1242,315.78503770687865,224.94475670701172,66.1762499999895,2149.83455000003,0.264659913564127,0.07370385318489268,0.0558398937475312,0.780821251447386,2775.744580233794,1482.8143704303839,1.0,5401.0,2775.744580233794,1482.8143704303839,1.0,5401.0,650523.0858147317,338842.6984253852,865.9659,1262031.8581,650566.9556302339,338843.5452347823,882.6749,1262073.53145,43.86981550212597,23.84348691196025,6.32290000002831,141.777449999936,5.379725600846883,5.198370064065894,0.109716825157823,24.3977981345679,162.3185452318908,121.7176942486169,30.0029040649466,983.114394175288,6636.636729226231,4425.5973960033,1.79881336563217,28910.6902289445,-7261.586556898418,5639.624073503144,-65559.6736542856,-0.309238939024241,181.47749272943835,111.11263864649771,0.0,359.939593296485
33,1675945791.8000648,334.7419430233149,1675945212.029999,1675946371.5416226,69583.0,40173.619443195144,1,139165,962.4598744512055,429.3956484295455,2.0,1918.0,525.0554115859537,182.67816144616594,0.0,1079.0,962.3955313358496,428.69361571745895,18.3333333333333,1892.5,525.0850744657057,182.16899184192707,0.0,1079.0,624.7719570308269,4.973120709074583,565.269958496094,645.473022460938,26.801439676282428,51.54348552857508,0.0,757.632543918098,-91.24164359083109,3102.470265302666,-57364.4653784979,41119.8489948198,1916.777834553495,1134.4436116800005,1.0,3908.0,1916.777834553495,1134.4436116800005,1.0,3908.0,962.0452044954899,435.5520396516925,51.8421558302583,1845.20045013019,524.9218908381155,182.39987805335267,11.2876201402303,1046.01666666667,568994.0443003683,333133.18785117695,403.23025,1159362.87415,569297.481617763,333112.0640027001,694.8826,1159496.1059,303.4373173947362,208.15147691945023,65.6257000000333,1824.89090000001,0.22506064243974702,0.06735364014225752,0.0473298916400853,0.596295280330829,2362.566875137152,1316.3190703898906,1.0,4638.0,2360.0850526777876,1315.9986962878447,1.0,4635.0,588201.4247687953,334152.2382511048,203.2637,1159496.1059,588243.613448963,334153.66419056826,219.93105,1159512.75605,42.18868016787497,17.97263087846951,7.10865000006743,108.192299999995,5.31945466146683,4.668931146213886,0.0086101162288007,23.8194403100993,182.01844007866106,132.36147550877578,30.0125758635106,757.632543918098,7733.623780742052,4946.880447591563,85.5485283007708,41119.8489948198,-8420.49930441873,6500.991650895016,-57364.4653784979,-6.78819847089129,183.88708057498903,114.4156997954679,0.0,359.946264231921
34,1677067387.0263076,314.66215163439864,1677066842.031996,1677067931.994315,65407.0,37762.60471904271,1,130813,958.3138719492289,433.0480343395701,1.0,1920.0,539.2523233592502,188.55791145288842,1.0,1080.0,958.3183401019426,433.0434149085016,1.0,1920.0,539.2562567082907,188.55680341790904,1.0,1080.0,602.3770308130009,7.982645690054214,457.210296630859,658.383666992188,57.354904057801456,45.438367751996886,1.43615374919501,260.342966213577,5.849471701715456,5121.523454283015,-15608.5568853554,15751.3996438223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.257731958762886,12.155484316516231,1.0,43.0,24.257731958762886,12.155484316516231,1.0,43.0,661964.9510180412,437615.65929778136,61645.62595,1084715.803,661991.5283525772,437620.05948170833,61653.9937,1084724.12745,26.577334536069607,14.316702712699184,8.12715000007302,58.401999999769,1.505644602611634,0.6814393563169794,0.367167321918269,3.06059127243466,103.0899218887559,51.9612540056619,30.6084999440437,260.342966213577,5626.1358068281725,3256.1954342097983,325.17620695063,15751.3996438223,-4825.699559143237,3462.79690390316,-12771.5868615724,-6.95124202324323,161.12354714355874,101.72587905365214,9.3483818876018,353.787618895051
35,1678712356.639532,276.9669630784984,1678711877.0220006,1678712836.303705,57575.5,33241.08608584663,1,115150,946.3124909740341,423.4284470436535,3.0,1909.0,542.3842261789811,216.89156758787672,0.0,1080.0,946.2766984059742,422.52056112740934,3.0,1880.33333333333,542.3883154377969,216.43442635189075,0.0,1078.0,626.9814946324234,7.431421880468183,535.920593261719,662.894897460938,29.476946373859956,59.384381300956846,0.0,729.667774893826,-142.904534673548,3401.7188415331448,-49009.4926452488,81637.9235269681,1559.0492588729046,951.570871726552,1.0,3216.0,1557.8500109294926,950.585780855808,1.0,3213.0,948.1345706976406,426.54153030318224,11.492709311142,1862.91890537625,538.1488386623297,215.28977852872413,17.6949450955818,1057.26883832004,476742.4291313385,268701.795794859,127.7982,959085.5558,477085.4742958323,268584.69465229934,344.4783,959635.5525,343.04516449382396,550.1407693575914,65.9255000000121,5516.1921,0.21180685023309637,0.08138330411877726,0.0593821833741982,0.731488986647811,2007.9663337032925,1129.1429294151785,1.0,3940.0,2006.832767873666,1128.6163805573121,1.0,3938.0,503103.0425516617,260035.3319225814,94.72815,959027.24935,503147.6246468739,260036.27421285523,127.7982,959060.57545,44.58209521211043,18.78507741808105,7.46364999993239,116.590850000037,5.883860401330844,4.8618551640822245,0.0817411592997388,22.10645111603,198.41009257201625,141.4225954313504,30.0277124416478,729.667774893826,8175.939700355522,5350.152041826913,5.83427757858258,81637.9235269681,-8822.447572818728,6489.789249798998,-49009.4926452488,-4.1583146912557,179.4153935818575,115.5528466599745,0.0,359.979843174266
36,1676548084.5580263,354.81661015373345,1676547470.031047,1676548699.0763328,73754.5,42582.03609113433,1,147508,952.8736617001649,424.228784445529,6.0,1916.0,525.3143891643556,194.8207474770155,0.0,1080.0,952.8484180340854,423.6437088689805,6.0,1915.0,525.3230406850248,194.47936411158977,0.0,1080.0,619.0041400796126,16.69715602047034,573.404876708984,792.642608642578,22.878472912233743,48.72772178010436,0.0,863.844695065377,-35.27151127032427,2485.242596644232,-51634.5156217747,27613.504554583,1858.8736074986505,1108.2124203346789,1.0,3826.0,1856.708345296593,1105.2081912190179,1.0,3818.0,955.6372192270427,428.90759249097334,31.0563898121417,1881.252654982,525.6197017589681,194.8549529176212,6.52113167985615,1069.16252779466,607158.4158110236,351633.5193936809,7.10275,1228903.82325,607540.303941598,351615.824462388,515.31005,1229428.58965,381.8881305745045,287.2122032382171,66.32574999996,2058.05610000002,0.19466488839070817,0.10408221054200238,0.0348600135874219,1.01524223544004,2115.200263643554,1170.5066384817007,1.0,4124.0,2111.540910050676,1169.0409178455832,1.0,4118.0,641726.4573828394,345471.6072441092,515.31005,1228878.35325,641776.329941284,345472.82872867514,540.3314,1228903.82325,49.872558444503824,22.631163240684796,6.16670000000158,141.632299999939,6.575159221076915,5.566874579364485,0.0489844705292117,26.0379062620304,181.04671644882336,115.73873112042617,30.0089643180995,863.844695065377,7400.578320495516,4185.597085441635,20.9377913735566,27613.504554583,-7179.718564781366,4664.0690822473525,-51634.5156217747,-3.13361488696513,187.53612814715174,115.77864671946057,0.0,359.919273347517
37,1676030864.3665895,329.8690906115886,1676030293.0229952,1676031435.5693767,68590.5,39600.59930102069,1,137180,1005.7928467196759,473.0732656644767,1.0,1920.0,474.0380214391248,245.694473084898,1.0,1080.0,1005.7677764872889,472.9168765798247,1.0,1920.0,473.982705143923,245.26552226959276,1.0,1080.0,676.869442482072,37.845941959878616,400.759490966797,820.120239257813,85.14191616580038,101.54272662059779,0.0,1153.88796067849,-61.530726854482914,10921.11361386062,-96818.8755134661,69602.0615387868,2.627906976744186,1.091596816681077,1.0,4.0,2.627906976744186,1.091596816681077,1.0,4.0,1289.4824938790834,158.53045696456977,1135.05466392238,1509.95494786052,830.2391952153768,296.3514212463579,362.766262765747,1042.36915558772,775269.0158139535,191043.55403005294,570122.1079,951735.12525,775360.7374523256,191048.43297938025,570188.8526,951835.10715,91.7216383721192,12.551469419549266,66.7447000000393,99.9819000000134,0.20847431556896856,0.051983224721348524,0.149918229901345,0.280434548126596,102.21897810218978,61.50051143889667,1.0,219.0,102.21897810218978,61.50051143889667,1.0,219.0,677550.840587348,261792.97827507893,37610.6202,1131189.4987,677575.1470464721,261788.51995277297,37618.93485,1131197.78545,24.306459124078835,18.20533880489216,7.98500000010245,91.6391000000294,1.6501601059463058,1.5935833092220284,0.0763167413602335,9.22553344106756,149.75397751780298,128.07779783140228,30.0731050993238,1153.88796067849,7609.714817746178,9756.879565211177,29.2579929800053,69602.0615387868,-9381.703440386222,12044.277099044975,-96818.8755134661,-1.12851140984573,195.52378301008295,107.78088462578155,0.293821934650687,352.292514277035
38,1676983181.0108304,288.09435292476456,1676982682.0369976,1676983679.9649615,59885.5,34574.76520768676,1,119770,981.1186209478977,461.59489798496,0.0,1917.0,552.1033418931451,176.66836606995093,1.0,1080.0,981.114131985307,460.6673126052389,0.0,1914.0,552.1130296383479,175.90964660526876,12.0,1080.0,559.7904857889838,8.065227775582757,463.096343994141,605.577392578125,29.17157362364662,61.34198675237507,0.0,884.665570702455,-49.34701326959266,3637.50482502959,-64707.0687309121,51018.3636490464,1523.680565417345,836.9047188374989,1.0,2918.0,1523.2742862763957,836.3850127938698,1.0,2916.0,995.5808504582334,462.36757574237197,87.727673077776,1883.17963545243,549.0056551944433,172.11000395679682,79.0357142857143,1046.16666666667,508555.46691685985,277811.832951847,19.9112,997894.729,508984.42691021215,277859.50997928984,395.244,998086.3167,428.95999335230516,423.18950708887525,66.3708999999944,3108.1531,0.2416246761815465,0.07638728183228267,0.0327787893989188,0.677896475153143,2117.273490044616,1117.2337288290516,2.0,4016.0,2116.273490044616,1117.2337288290516,1.0,4015.0,488371.0418837784,280252.44690499647,761.53875,997861.30685,488415.06293806696,280255.2835390322,769.8468,997869.64905,44.02105428847331,21.934433836684157,7.0827999999965,133.273399999831,6.479508747229376,6.248541111954862,0.09850155278256,28.1972776258539,212.6369022201852,167.46360811986204,30.0206587794142,884.665570702455,9655.703377809616,7196.685648618484,7.92294556565854,51018.3636490464,-10089.128084392752,8262.964878446728,-64707.0687309121,-0.38090949137363,185.42183814310218,114.7476001390088,0.0,359.946997443877
