Student_ID,UnixTime_mean,UnixTime_std,UnixTime_min,UnixTime_max,Row_mean,Row_std,Row_min,Row_max,ET_GazeLeftx_mean,ET_GazeLeftx_std,ET_GazeLeftx_min,ET_GazeLeftx_max,ET_GazeLefty_mean,ET_GazeLefty_std,ET_GazeLefty_min,ET_GazeLefty_max,ET_GazeRightx_mean,ET_GazeRightx_std,ET_GazeRightx_min,ET_GazeRightx_max,ET_GazeRighty_mean,ET_GazeRighty_std,ET_GazeRighty_min,ET_GazeRighty_max,ET_PupilLeft_mean,ET_PupilLeft_std,ET_PupilLeft_min,ET_PupilLeft_max,ET_PupilRight_mean,ET_PupilRight_std,ET_PupilRight_min,ET_PupilRight_max,ET_TimeSignal_mean,ET_TimeSignal_std,ET_TimeSignal_min,ET_TimeSignal_max,ET_DistanceLeft_mean,ET_DistanceLeft_std,ET_DistanceLeft_min,ET_DistanceLeft_max,ET_DistanceRight_mean,ET_DistanceRight_std,ET_DistanceRight_min,ET_DistanceRight_max,ET_CameraLeftX_mean,ET_CameraLeftX_std,ET_CameraLeftX_min,ET_CameraLeftX_max,ET_CameraLeftY_mean,ET_CameraLeftY_std,ET_CameraLeftY_min,ET_CameraLeftY_max,ET_CameraRightX_mean,ET_CameraRightX_std,ET_CameraRightX_min,ET_CameraRightX_max,ET_CameraRightY_mean,ET_CameraRightY_std,ET_CameraRightY_min,ET_CameraRightY_max,ET_ValidityLeft_mean,ET_ValidityLeft_std,ET_ValidityLeft_min,ET_ValidityLeft_max,ET_ValidityRight_mean,ET_ValidityRight_std,ET_ValidityRight_min,ET_ValidityRight_max
26,1678801425.7662919,326.0562360995151,1678800861.026914,1678801990.479787,67780.0,39132.65690783935,1,135559,618.2906864372395,548.0234874411964,-1.0,1915.0,323.59991885212645,275.8827125886226,-1.0,1080.0,618.4119139832541,497.31355346497725,-1.0,1920.0,375.7191988491756,275.2417098589799,-1.0,1080.0,-0.27668666954275506,1.5862794041479302,-1.0,4.9820098876953125,-0.10676350735856467,1.7390254636946412,-1.0,5.194107055664063,564767.5009834385,326046.6188490515,33.29099999999744,1129479.61,415.5800067378886,281.5093982133965,-1.0,708.0088500976562,459.11140840522023,251.27763915629225,-1.0,657.1956787109375,0.0735811826638499,0.7250962381479416,-1.0,0.5972598791122437,0.05132169577879387,0.7101132989557924,-1.0,0.5725156068801879,0.07034323265567383,0.5843976801000236,-1.0,0.4208651185035705,0.17580106287457045,0.6419789982163034,-1.0,0.5708482861518859,1.2528346427649293,1.8552006142589463,0.0,4.0,0.9183283538047287,1.6822625618515035,0.0,4.0
27,1679832282.9085996,330.817563943841,1679831710.0245278,1679832855.8690467,68768.0,39703.07897380252,1,137535,785.6853363968851,490.2426040777772,-1.0,1916.0,431.6296834895405,233.90891430598788,-1.0,1080.0,842.2123084977205,456.4596379470378,-1.0,1913.0,488.512611702089,234.35644594680303,-1.0,1079.0,0.34685793888290556,2.069445616125816,-1.0,4.9173126220703125,0.42951774634612916,2.1187521430452088,-1.0,4.859634399414063,572917.121184962,330807.94841372524,33.304000000003725,1145870.549,506.4038121294408,193.03838462787195,-1.0,680.9300537109375,540.4788669582548,138.28209018670466,-1.0,682.646484375,0.3603334096419538,0.5171171622988678,-1.0,0.6680327057838439,0.3024785831168547,0.49515921741978064,-1.0,0.7256243228912354,0.3073497680426398,0.33345265654579137,-1.0,0.5778888463973999,0.3936473326017062,0.3552765181070513,-1.0,0.7293317914009094,0.5044099148555599,1.3278641187117284,0.0,4.0,0.24334877227679577,0.9561292335484708,0.0,4.0
28,1675511307.844897,388.4616536915442,1675510635.0742564,1675511980.637059,80746.5,46618.869173329374,1,161492,599.9047111859704,597.3864638597275,-1.0,1919.0,292.73098310710395,284.23329831820143,-1.0,1080.0,456.968313435054,552.5295820620019,-1.0,1919.0,237.44410730209057,276.17629409149333,-1.0,1080.0,-0.7489337239879146,0.949584956240866,-1.0,5.6750030517578125,-0.7354664234201818,0.9719916693459799,-1.0,3.8017425537109375,672854.4766711025,388452.0382865106,91.6359999999986,1345642.58,392.56648681086546,323.44490793348206,-1.0,708.4522094726562,329.2322741062214,331.48419415635215,-1.0,715.5035400390625,-0.09232053049126478,0.7458374165016025,-1.0,0.5720560550689697,-0.11982394490059936,0.7232142418564156,-1.0,0.4933889210224151,-0.3169999150724477,0.6855363652703621,-1.0,0.4269755780696868,-0.2713329444762017,0.731338590650796,-1.0,0.4761603474617004,1.6120826315268006,1.962025472106128,0.0,4.0,2.007282274843951,1.999992934472673,0.0,4.0
29,1675341067.7677405,376.921557978316,1675340415.0141027,1675341720.6010745,78351.5,45236.11527861339,1,156702,717.1414887235319,556.800517592293,-1.0,1920.0,411.2527983764949,302.14735627002864,-1.0,1080.0,702.7535514173761,544.9614755780227,-1.0,1919.0,401.21806277042464,281.0044256221036,-1.0,1080.0,0.11752375921741558,1.940070012133073,-1.0,4.5455169677734375,0.022215409544161232,1.8887009110684803,-1.0,4.79998779296875,652769.0034727884,376911.9409545636,16.662000000011176,1305594.424,439.0253174475098,251.53312324815045,-1.0,716.5145263671875,452.05264215036397,248.83633559588398,-1.0,682.627685546875,0.24687061154094855,0.712582298947218,-1.0,0.7072334289550781,0.10530803248665295,0.6315674448172471,-1.0,0.6127067804336547,0.14744875586814624,0.6301593400975602,-1.0,0.5230123996734619,0.12384894031942241,0.6170597755709354,-1.0,0.5988365411758422,0.9843903559713589,1.7229497947977452,0.0,4.0,0.926418971524844,1.6874365015655108,0.0,4.0
30,1676722172.0119581,277.15172226982514,1676721692.027939,1676722652.0272076,57610.0,33261.004670133865,1,115219,905.6595582172461,496.5874824385492,-1.0,1913.0,492.35869461441655,244.5199001978428,-1.0,1080.0,934.1303823286898,484.9791661683386,-1.0,1902.0,502.9234040706505,239.68000813931442,-1.0,1080.0,0.261486367840364,1.9370071469768348,-1.0,4.7674713134765625,0.392218026981189,2.062172617809612,-1.0,5.023208618164063,480019.5328618062,277142.1067698194,41.66300000000047,960030.916,598.3367277001278,175.6629300792663,-1.0,964.1520385742188,607.4704336162326,157.9125767132009,-1.0,969.5278930664062,0.4611176943042308,0.4279869907360229,-1.0,0.6406804323196411,0.4422527301995926,0.42241066105263964,-1.0,0.5818231105804443,0.3593885248065776,0.35250758151062866,-1.0,0.512112021446228,0.4659311632188571,0.38003651395884536,-1.0,0.5816349983215332,0.31596580306383715,1.0789063567970665,0.0,4.0,0.2518769257475155,0.971634659367613,0.0,4.0
31,1677158979.2891202,393.93307155544585,1677158297.0200002,1677159661.4938333,81885.0,47276.182454804875,1,163769,856.9795316459561,498.7076488694003,-1.0,1920.0,474.29991756480325,266.9459315174234,-1.0,1080.0,883.6082435196776,495.70906656968026,-1.0,1918.0,473.556058986963,259.8728555590141,-1.0,1080.0,0.1133914420023309,1.790038115136245,-1.0,4.2349853515625,0.1565877343557687,1.8316540618704984,-1.0,4.2442626953125,682293.3393489941,393923.4550709694,24.99300000000221,1364491.3790000002,560.1276168575863,219.2710671667459,-1.0,691.0391235351562,568.0756858649816,208.14770878895095,-1.0,683.6668090820312,0.34691954037908257,0.5259802499845873,-1.0,0.7168174982070922,0.2935157585259784,0.5050546759335249,-1.0,0.6678802967071533,0.23344431116545075,0.4508999959621992,-1.0,0.5671214461326599,0.3160362316820125,0.4809320853733754,-1.0,0.5775935649871826,0.5288065215400116,1.3548435177850737,0.0,4.0,0.47094311971422465,1.2891839300530505,0.0,4.0
32,1677244074.2888865,364.48567809336566,1677243443.0299966,1677244705.5493183,75772.0,43746.840259230914,1,151543,676.4775932268261,568.6426230196265,-1.0,1920.0,360.4715947709831,289.32686517495597,-1.0,1080.0,735.1966688443239,528.8502693548038,-1.0,1920.0,427.8626228231676,281.26313702669034,-1.0,1080.0,-0.3907189779050213,1.3804871001993335,-1.0,3.728973388671875,-0.10657410995494172,1.6522176715640178,-1.0,3.9149169921875,631293.6782684524,364476.06246398896,41.72299999999814,1262549.107,426.9506888627693,275.8510245260522,-1.0,659.8153686523438,482.2293604291921,236.75359760177255,-1.0,651.4468383789064,0.06100364364435094,0.683754462150144,-1.0,0.598497450351715,0.05241274039627128,0.6780512494479595,-1.0,0.5299776792526245,0.09374774245583851,0.5357253012276598,-1.0,0.4974020421504974,0.2102312118001652,0.5924122364094765,-1.0,0.5332176089286804,1.1730313648631705,1.8210284895106899,0.0,4.0,0.7728703502068774,1.5792939186648793,0.0,4.0
33,1675945791.8000648,334.7419430233149,1675945212.029999,1675946371.5416226,69583.0,40173.619443195144,1,139165,894.723801927264,490.30376645575666,-1.0,1919.0,483.25624276916665,227.5945942282312,-1.0,1080.0,858.5510020767313,490.9370811964959,-1.0,1885.0,473.11473760608214,233.1011749295769,-1.0,1080.0,0.33845861333251287,1.9961547935043273,-1.0,4.4763946533203125,0.23649404844573432,1.8982298596725762,-1.0,4.0955352783203125,579809.0800723119,334732.3266395896,41.46700000000419,1159542.486,578.6722756396762,168.83263179188972,-1.0,646.761474609375,562.5185943802418,182.6203909719774,-1.0,637.7943725585938,0.4353788706848065,0.41830243766660413,-1.0,0.6709423065185546,0.39026114403597156,0.40484290625524455,-1.0,0.5328320264816284,0.28480200569323216,0.41663013516386765,-1.0,0.5445702075958252,0.3611973810158317,0.44102727902907773,-1.0,0.5365702509880065,0.3125300910456234,1.0735239111519042,0.0,4.0,0.3799052895567005,1.1727331375944865,0.0,4.0
34,1677067387.0263076,314.66215163439864,1677066842.031996,1677067931.994315,65407.0,37762.60471904271,1,130813,441.6170829224289,573.1325094160153,-1.0,1920.0,228.96160050149456,285.55978587221836,-1.0,1079.0,431.0534596243378,546.7134805242454,-1.0,1918.0,253.43096423028996,299.0929495875359,-1.0,1080.0,-0.9992876574497902,0.05272997312364235,-1.0,4.09814453125,-0.9988114312135651,0.07310882870522124,-1.0,4.3923187255859375,545029.7269857578,314652.5348708454,41.66300000000047,1089994.469,270.123751932563,302.04411734193593,-1.0,658.3836669921875,280.54536013839464,299.3985538426844,-1.0,656.8848876953125,-0.30943147761940454,0.7692485575364154,-1.0,0.5748026967048645,-0.3267545135198608,0.7499218208008935,-1.0,0.5367177724838256,-0.348178195288012,0.6930756032630758,-1.0,0.4156947135925293,-0.29366929585877055,0.7510055294964803,-1.0,0.5313559174537658,2.2148628916970545,1.988432589755302,0.0,4.0,2.1224839269469227,1.9962535290162187,0.0,4.0
35,1678712356.639532,276.9669630784984,1678711877.0220006,1678712836.303705,57575.5,33241.08608584663,1,115150,828.2398433293384,511.7704067053338,-1.0,1920.0,466.59220467927673,269.9122775228336,-1.0,1080.0,776.5620342869054,519.641546031301,-1.0,1911.0,442.80385771107984,281.7582948326319,-1.0,1080.0,0.203144011667202,1.9560367446057876,-1.0,4.27490234375,0.07771144329786173,1.861702197693507,-1.0,4.2843170166015625,479640.87923788925,276957.3525912281,25.067999999999305,959299.394,543.5651065429594,214.4775510807879,-1.0,662.8948974609375,521.7603721558357,233.5316448463786,-1.0,658.9345092773438,0.38673714676298054,0.546024394323788,-1.0,0.6953250765800476,0.2806809541193431,0.5041912895791869,-1.0,0.5199857950210571,0.2006410679927168,0.5362423179641801,-1.0,0.5362812876701355,0.2355184328413605,0.5517441000439302,-1.0,0.5484318733215332,0.5366751776006115,1.3633402386187474,0.0,4.0,0.6649644798777204,1.4891942183304028,0.0,4.0
36,1676548084.5580263,354.81661015373345,1676547470.031047,1676548699.0763328,73754.5,42582.03609113433,1,147508,903.7114654517843,456.91220870706087,-1.0,1903.0,502.4750989803666,222.77638198447752,-1.0,1078.0,917.8139914849767,461.20470405046314,-1.0,1916.0,499.4448489532487,218.05524688029072,-1.0,1080.0,0.5030855108903098,2.209877161022098,-1.0,5.267120361328125,0.4255915346030804,2.0878758107569877,-1.0,5.273727416992188,614563.528706225,354807.02436078875,41.72899999999208,1229079.92,593.2975005466285,128.23141411573442,-1.0,790.1276245117188,590.1127096081598,128.02200426651348,-1.0,797.0145263671875,0.4842012581066039,0.31788236015218163,-1.0,0.696840226650238,0.3879528442024538,0.29775009154709936,-1.0,0.6620535850524902,0.34117828538856104,0.2885036487557608,-1.0,0.583241581916809,0.39330400501530727,0.2999567549245016,-1.0,0.6630404591560363,0.17512745417073436,0.818440427077829,0.0,4.0,0.17648334960407852,0.8214569985476534,0.0,4.0
37,1676030864.3665895,329.8690906115886,1676030293.0229952,1676031435.5693767,68590.5,39600.59930102069,1,137180,172.2084183822243,438.9511857210643,-1.0,1918.0,65.37271096984895,179.6838179103594,-1.0,1079.0,113.66547355222488,343.48854472866014,-1.0,1920.0,58.17637196010964,185.3595025309878,-1.0,1080.0,-0.9867523046751484,0.24077694989225218,-1.0,3.88671875,-0.94766239467262,0.48414489321915205,-1.0,4.3707122802734375,571367.9433286508,329859.478594101,24.993000000016764,1142567.995,107.2751777639137,247.93652447512423,-1.0,819.3511352539062,86.92888848432725,227.86331192569278,-1.0,820.1202392578125,-0.7526146723404497,0.5654916219225921,-1.0,0.6675881147384644,-0.7434287992274389,0.5868002633711927,-1.0,0.7370611429214478,-0.8183737351194276,0.4698168015306316,-1.0,0.5301169753074646,-0.7917950572768071,0.5388542056498706,-1.0,0.751690685749054,3.357321980521374,1.4689087005564654,0.0,4.0,3.479734064267802,1.3455111655756617,0.0,4.0
38,1676983181.0108304,288.09435292476456,1676982682.0369976,1676983679.9649615,59885.5,34574.76520768676,1,119770,624.5723243658467,587.2211138532964,-1.0,1916.0,378.1607551391881,302.5390972493526,-1.0,1079.0,852.4022427066112,548.8996005361323,-1.0,1918.0,468.9351902877277,255.8246133201731,-1.0,1080.0,-0.8170679673151138,0.7584845282614517,-1.0,3.626861572265625,0.053379227840643424,1.6402875817134672,-1.0,4.4277191162109375,499020.08556354896,288084.73670921975,50.03100000001722,997966.384,375.8300854123121,265.90741220696503,-1.0,607.0167846679688,476.590810720686,196.43043011294273,-1.0,595.184326171875,0.02027857938429803,0.7198107633000015,-1.0,0.5541048645973204,0.006754280052381254,0.7102588507213803,-1.0,0.5204220414161682,0.18443407464702852,0.4867674614782905,-1.0,0.4132134914398193,0.2958898673167264,0.5325457852920726,-1.0,0.5287004113197326,1.329225322712623,1.88416851003557,0.0,4.0,0.5778601606465942,1.4062484805267677,0.0,4.0
