Student_ID,UnixTime_mean,UnixTime_std,UnixTime_min,UnixTime_max,Delta_TP9_mean,Delta_TP9_std,Delta_TP9_min,Delta_TP9_max,Delta_AF7_mean,Delta_AF7_std,Delta_AF7_min,Delta_AF7_max,Delta_AF8_mean,Delta_AF8_std,Delta_AF8_min,Delta_AF8_max,Delta_TP10_mean,Delta_TP10_std,Delta_TP10_min,Delta_TP10_max,Theta_TP9_mean,Theta_TP9_std,Theta_TP9_min,Theta_TP9_max,Theta_AF7_mean,Theta_AF7_std,Theta_AF7_min,Theta_AF7_max,Theta_AF8_mean,Theta_AF8_std,Theta_AF8_min,Theta_AF8_max,Theta_TP10_mean,Theta_TP10_std,Theta_TP10_min,Theta_TP10_max,Alpha_TP9_mean,Alpha_TP9_std,Alpha_TP9_min,Alpha_TP9_max,Alpha_AF7_mean,Alpha_AF7_std,Alpha_AF7_min,Alpha_AF7_max,Alpha_AF8_mean,Alpha_AF8_std,Alpha_AF8_min,Alpha_AF8_max,Alpha_TP10_mean,Alpha_TP10_std,Alpha_TP10_min,Alpha_TP10_max,Beta_TP9_mean,Beta_TP9_std,Beta_TP9_min,Beta_TP9_max,Beta_AF7_mean,Beta_AF7_std,Beta_AF7_min,Beta_AF7_max,Beta_AF8_mean,Beta_AF8_std,Beta_AF8_min,Beta_AF8_max,Beta_TP10_mean,Beta_TP10_std,Beta_TP10_min,Beta_TP10_max,Gamma_TP9_mean,Gamma_TP9_std,Gamma_TP9_min,Gamma_TP9_max,Gamma_AF7_mean,Gamma_AF7_std,Gamma_AF7_min,Gamma_AF7_max,Gamma_AF8_mean,Gamma_AF8_std,Gamma_AF8_min,Gamma_AF8_max,Gamma_TP10_mean,Gamma_TP10_std,Gamma_TP10_min,Gamma_TP10_max,RAW_TP9_mean,RAW_TP9_std,RAW_TP9_min,RAW_TP9_max,RAW_AF7_mean,RAW_AF7_std,RAW_AF7_min,RAW_AF7_max,RAW_AF8_mean,RAW_AF8_std,RAW_AF8_min,RAW_AF8_max,RAW_TP10_mean,RAW_TP10_std,RAW_TP10_min,RAW_TP10_max,AUX_RIGHT_mean,AUX_RIGHT_std,AUX_RIGHT_min,AUX_RIGHT_max,Accelerometer_X_mean,Accelerometer_X_std,Accelerometer_X_min,Accelerometer_X_max,Accelerometer_Y_mean,Accelerometer_Y_std,Accelerometer_Y_min,Accelerometer_Y_max,Accelerometer_Z_mean,Accelerometer_Z_std,Accelerometer_Z_min,Accelerometer_Z_max,Gyro_X_mean,Gyro_X_std,Gyro_X_min,Gyro_X_max,Gyro_Y_mean,Gyro_Y_std,Gyro_Y_min,Gyro_Y_max,Gyro_Z_mean,Gyro_Z_std,Gyro_Z_min,Gyro_Z_max,HeadBandOn_mean,HeadBandOn_std,HeadBandOn_min,HeadBandOn_max,HSI_TP9_mean,HSI_TP9_std,HSI_TP9_min,HSI_TP9_max,HSI_AF7_mean,HSI_AF7_std,HSI_AF7_min,HSI_AF7_max,HSI_AF8_mean,HSI_AF8_std,HSI_AF8_min,HSI_AF8_max,HSI_TP10_mean,HSI_TP10_std,HSI_TP10_min,HSI_TP10_max,Battery_mean,Battery_std,Battery_min,Battery_max,QuestionKey_mean,QuestionKey_std,QuestionKey_min,QuestionKey_max,Elements_mean,Elements_std,Elements_min,Elements_max
21,1676633756.4677274,293.5592266865416,1676633248.327,1676634264.731,0.8017157840927422,0.34342384532026915,-0.38957193,2.1805384,0.10548711639421039,0.43751565074523824,-0.937533,2.1903265,0.6716567774087825,0.376852424141443,-0.721158,2.0940113,0.8490319282339381,0.3870380182698286,-0.32858536,2.1297266,0.5453240187688221,0.31390458901931184,-0.42052963,1.6138014,-0.1870632199221962,0.4172541117514445,-1.1636047,1.427699,0.18052629841323486,0.34158976943739505,-0.87064284,1.1802213,0.5353442475559754,0.31263912151849005,-0.3918636,1.5587648,0.8835375674916164,0.232093964632307,-0.050337963,1.5537547,0.07791928800358786,0.34788968575018614,-0.7462963,1.4254078,0.18521725172485456,0.2509483880074472,-0.78452843,1.0918075,0.8456050975553865,0.21670218253016632,-0.066279195,1.5745631,0.4624757869298565,0.11697439147888071,0.02798307,1.0964425,0.10123514733410792,0.11206737750069577,-0.24459839,0.6866414,-0.06753932663468924,0.18395145418390832,-0.5438353,0.60021526,0.4715369055294427,0.10698591704974053,0.11729367,0.87453055,0.10947073753969952,0.12314016837451838,-0.43366358,0.57756156,-0.08143209608614112,0.12157410461835413,-0.5150728,0.3427775,-0.2927295053853894,0.20466141934173757,-0.9398427,0.5630429,0.13586573615274739,0.11990780639980526,-0.33736372,0.6063126,850.4276011371162,35.74758533480978,497.21613,1558.9377,852.8303687080011,8.635600101102868,634.61536,1025.8608,852.7639596746951,18.233716196939845,18.534798,1602.0513,849.2729020573584,29.87427722132307,609.2308,1245.8608,852.1562199231548,25.843414811264662,719.6337,968.24176,0.05224424163731437,0.042195309336010955,-0.33282470703125,0.13238525390625,0.13740162186263044,0.03136407830836285,-0.02288818359375,0.26898193359375,0.9967910946149119,0.005877821479214515,0.9449462890625,1.06585693359375,-0.4047288105691271,0.6964816169656372,-16.04522705078125,14.60968017578125,2.7081333857597514,1.0530547745680634,-11.6339111328125,20.673370361328125,4.19875732802209,1.125056607486921,-17.33123779296875,30.22125244140625,1.0,0.0,1.0,1.0,1.0026452810248612,0.051364306807343156,1.0,2.0,1.0011985926202782,0.05995292167737065,1.0,4.0,1.0026968333956259,0.0713215403330828,1.0,4.0,1.0026452810248612,0.051364306807343156,1.0,2.0,55.602789434341624,2.752443280710356,-1.0,56.88,,,,,,,,
22,1675856754.6359172,305.4294964893816,1675856225.731,1675857283.698,0.6498241100505164,0.36198344922928805,-0.62351006,1.7789345,0.5116321020134489,0.4682189592351419,-0.9049184,1.7719008,0.9211606167598916,0.40618861056176986,-0.6937302,2.0156448,0.5316054685047639,0.3876250668894926,-0.49484107,1.7251769,0.5707419654265528,0.3235886206451996,-0.49276564,1.5561525,0.25897608101292713,0.33629122981842163,-0.66607094,1.2184851,0.5809190131199102,0.35494584685494035,-0.70036894,1.336373,0.5134991678663303,0.3311161180422638,-0.43149638,1.6038319,0.7827877754596761,0.28068781836219203,-0.20872706,1.4495057,0.46848847939804944,0.20492902515371425,-0.28426605,1.1332079,0.6924186012521072,0.24944455468271845,-0.23546018,1.2452977,0.7299702869194242,0.2752950948970761,-0.28744262,1.526503,0.6249265055402969,0.19528436195047946,-0.037238646,1.2759305,0.8044255612271234,0.15096842321851783,0.13150293,1.3390079,0.7226909651220963,0.13639742265898458,0.14428388,1.3824018,0.6622584111432963,0.19066059238579705,-0.07492199,1.247246,0.38378198518111833,0.2196356320370948,-0.5126055,1.2298586,0.7189612036356315,0.16302415112821483,-0.059038434,1.4150428,0.5788838400136914,0.17002144633574395,-0.17298031,1.2071196,0.4335529642374064,0.21631598520069253,-0.4434224,1.2716657,853.9678538283131,28.49024917211748,547.98535,1015.78754,853.2067363166793,16.178629085318377,311.06226,1650.0,853.6168726628949,19.6420814204029,0.0,1650.0,852.5024448906598,29.687605184291105,560.07324,1017.8022,850.9968024184865,25.86221106947748,732.52747,961.39197,-0.1270100163502099,0.06958436120656343,-0.48382568359375,0.134521484375,0.16867485602322482,0.039371847732917346,-0.0367431640625,0.4136962890625,0.983432732748439,0.01221210677001646,0.84161376953125,1.056396484375,-0.4445742984717789,2.5800874168161196,-56.24801635742188,58.909759521484375,2.6222422498369933,2.7636958940019545,-34.01947021484375,40.374755859375,4.130792224762961,2.889757554727729,-83.23928833007812,61.02569580078125,1.0,0.0,1.0,1.0,1.010749791784707,0.10312258087581842,1.0,2.0,1.0,0.0,1.0,1.0,1.0009598028379203,0.05183179567192721,1.0,4.0,1.010749791784707,0.10312258087581842,1.0,2.0,65.97123312991704,0.8345513899134128,64.56,67.44,,,,,,,,
23,1679919641.929917,373.51484244013756,1679918965.831,1679920287.817,-inf,,-inf,4.3254933,0.9521469499472459,0.4620113436366878,0.0,4.302632,-0.18973913452962346,0.7277307739031611,-1.4741707,4.2828984,-inf,,-inf,4.41208,-inf,,-inf,3.333894,0.9447245625393305,0.3448959440820733,0.0,3.5149832,-0.444505980163767,0.5579255263475351,-1.2299957,3.371076,-inf,,-inf,3.449789,-inf,,-inf,3.6234822,0.8623143608804961,0.36645219875715956,0.0,3.6589408,-0.23801395127571193,0.5234900240673793,-0.92804825,3.6294296,-inf,,-inf,3.6297731,-inf,,-inf,2.818892,1.157111614743021,0.29508330982058073,0.0,2.96023,-0.09373988014278424,0.385825349504296,-0.44594538,2.8810728,-inf,,-inf,2.946659,-inf,,-inf,2.2879536,1.0651691105832146,0.2590681547350959,0.0,2.4834986,-0.28414996164567796,0.3535040262529492,-0.8177835,2.335523,-inf,,-inf,2.439236,853.4555105250462,37.20285657621715,0.4029304,1650.0,857.0231316354098,157.62200789956097,0.0,1650.0,853.543932838094,10.201391877744287,750.65936,1363.1135,852.9256099999589,93.8176047600814,4.029304,1617.7656,851.1730626598678,25.81138890683072,734.94507,1391.7216,-0.05997651812736099,0.07484382303119112,-0.3388671875,0.08380126953125,0.11296040214006922,0.02307948417987898,-0.07647705078125,0.2835693359375,0.9973092198534402,0.008544846989583996,0.92724609375,1.05419921875,-0.4874511855570595,0.8871676769356466,-31.3726806640625,28.03802490234375,2.5720846163107476,1.5129417961792135,-9.891815185546877,43.0364990234375,4.14085944549902,1.5653029557855107,-59.29107666015625,101.52755737304688,0.9988982059034839,0.03317503489543257,0.0,1.0,1.0248690667499358,0.2583573842881312,1.0,4.0,1.9255882793479613,0.3680418503626697,1.0,4.0,1.0033053822895484,0.09952510468685562,1.0,4.0,1.5265585689877965,0.5512599516444693,1.0,4.0,95.63300325206968,0.7098853316412348,94.42,97.02,,,,,,,,
24,1676726173.15732,338.4932898212393,1676725586.893,1676726759.384,0.610414826524059,0.3250022487143481,-0.31011927,2.002892,0.3704230326444235,0.44763587326340887,-0.8571121,1.7616574,0.31377365991470224,0.4255464117122164,-0.8508162,1.6925489,0.4235067175491543,0.4211519124326951,-0.6518127,1.980393,0.45716870332130805,0.24150430570238593,-0.3310766,1.5140212,0.10957794802427151,0.3556647812636548,-0.97344583,1.4201685,0.02342283123224658,0.34462613189585334,-0.9643227,1.1892786,0.21551897329683317,0.31291131637788583,-0.8324855,1.4408097,0.7063976608789135,0.20782163859147645,-0.014479102,1.3558527,0.2541948861661354,0.24682349313301175,-0.4779665,1.1230757,0.1713495332403729,0.2712832335346709,-0.6590963,1.2775398,0.4489153959986146,0.2845168599587165,-0.4109431,1.3784518,0.36311428065053203,0.15812975868365636,-0.035378426,1.3798141,-0.12939578407072122,0.15872567260420564,-0.55386895,1.1025871,-0.24355916939699057,0.2003138422215264,-0.6752078,1.154019,0.19730940577856518,0.19405304186541383,-0.39647627,1.1957107,-0.10243487876970017,0.20817184330172245,-0.81789494,1.2679287,-0.4467209160300375,0.21846445350067548,-0.9486542,0.9897099,-0.5836573384889215,0.22473218541406784,-1.0997878,1.1755621,-0.15909140406335123,0.22063699803493295,-0.7292033,1.4207509,851.9913138930468,17.373900490284626,481.90475,1182.6007,853.7412377571793,16.439875287516966,0.0,1650.0,853.4779371331834,15.326797628265584,24.175825,1444.1025,848.1514699295711,15.47660083477073,453.69965,1151.978,851.8180675173696,25.75392797022997,722.8571,991.2088,-0.06984468793525729,0.03725697097181187,-0.22271728515625,0.19720458984375,0.07079557191950897,0.02214266377434338,-0.10791015625,0.25823974609375,1.0020345035032072,0.004657542381577069,0.865234375,1.06134033203125,-0.5142469741904542,1.253700672829988,-30.69976806640625,27.492218017578125,2.695793860484527,1.6509532512874217,-32.46429443359375,42.700042724609375,4.171038196278251,2.0722055436509366,-89.49737548828125,65.16036987304688,1.0,0.0,1.0,1.0,1.007188134688826,0.08447772100127321,1.0,2.0,1.0008660403239549,0.043641081649488454,1.0,4.0,1.0021651008098873,0.07948222664391082,1.0,4.0,1.007188134688826,0.08447772100127321,1.0,2.0,44.80894032982169,1.0469482240108816,43.05,46.63,,,,,,,,
25,1676812967.5226452,315.3718103437885,1676812421.365,1676813513.758,0.6836916908599708,0.4226464719887791,-0.48749018,1.7803776,0.9614033922815249,0.33410438310921925,-0.4754624,2.1421945,1.1071814256682806,0.3790119796576426,-0.33120793,1.9410883,0.7742950252605805,0.43531581789932317,-0.4100025,2.100211,0.5354971068323763,0.39818947204100336,-0.7511641,1.6546005,0.548261575106346,0.3045683613873405,-0.7406286,1.4543395,0.7809404387505362,0.33819194254722795,-0.6520561,1.5101959,0.5859980604260716,0.40560623066217844,-0.7233054,1.6548741,0.6111387339051809,0.32036751717933454,-0.4756334,1.4091116,0.5945608200597579,0.26504887748050465,-0.5868264,1.2542504,0.7250756081321117,0.27914442886303104,-0.31849918,1.3246224,0.6505027943079329,0.3192604490612579,-0.33158955,1.4178295,0.35937497211100866,0.1840352961177205,-0.23710462,0.93746555,0.6028769886321057,0.15379261502660133,-0.006071252,1.0807486,0.4705578588741387,0.2736654025345969,-0.4156937,1.0259163,0.3862050189400806,0.17753926952711646,-0.17428848,1.0037465,-0.013705165412366448,0.1902184645586098,-0.7795579,0.7883828,0.3547312877482681,0.18891777643278518,-0.48421618,0.8545752,0.15439365115383857,0.2829995702197037,-0.78349024,0.7589325,0.013838825280588737,0.1749085804484211,-0.6079775,0.5917913,852.6254772595037,37.836347125937095,558.0586,1124.9817,855.2236926167474,32.63611831406521,446.04395,1316.3737,853.1540124685005,14.707355864401933,734.5421,987.98535,850.8049008834239,34.289661665241475,564.90845,1125.3846,852.4380292589159,25.839112199749326,726.4835,979.92676,-0.06471694926065899,0.01703269389718335,-0.285400390625,-0.0220947265625,0.10618660424230898,0.020526158165360252,0.0360107421875,0.21710205078125,1.0004010132641936,0.00402122854445276,0.95458984375,1.0283203125,-0.46170784222925904,0.6243948350151582,-10.190887451171877,13.26385498046875,2.698084832250095,0.8052607952997536,-21.555633544921875,21.18927001953125,4.2059290273471115,1.3283441416637558,-28.538970947265625,37.959747314453125,1.0,0.0,1.0,1.0,1.0678564788994236,0.2514998346590511,1.0,2.0,1.0008365867261573,0.05009059616912356,1.0,4.0,1.0,0.0,1.0,1.0,1.0678564788994236,0.2514998346590511,1.0,2.0,28.520818355732263,0.8016235782374054,27.22,30.03,,,,,,,,
26,1678801342.695249,293.9225326839307,1678800833.8,1678801851.821,0.7113702381582654,0.40355493105103146,-0.57014257,2.2901661,0.41184988393860117,0.432231379583118,-0.8055598,1.564037,0.7946208203010492,0.47269064459999904,-0.929062,2.5417707,0.9930951929385264,0.29192116427360104,-0.21138117,1.7351062,0.4452756578788618,0.30420541579325394,-0.6118553,1.5254495,0.028964096840793322,0.3421458656741692,-1.0195037,1.146593,0.3378962642619679,0.40061462890244276,-1.011771,1.2186426,0.8514874201729324,0.3102908493700676,-0.20947075,1.2674454,0.5924776319241634,0.2563008817770933,-0.3762305,1.4792411,0.21277200109571037,0.2383553315423092,-0.4302267,1.1739419,0.40888320903512415,0.289811782517194,-0.50782317,1.2792038,1.0334365932519975,0.3523227747623217,-0.08999685,1.4538424,0.5207141987609343,0.10365706040247227,-0.03806688,0.90513927,0.8056793004424625,0.10222159280152969,0.38324285,1.1101624,0.6659991829963385,0.11510649340392516,0.3168923,1.0723703,1.1185050624199981,0.2560650180041359,0.15612163,1.5415001,0.17516094592971035,0.11621564628249532,-0.30130473,0.65259147,0.6785495899092039,0.1414931634759296,0.26003158,1.1770511,0.4665339836083924,0.12340710896439407,0.09730997,0.925843,1.0450494909559516,0.32996777086614976,-0.0735285,1.4216609,852.4376496080827,32.27243250802682,0.0,1650.0,853.7273546935709,25.026879525215808,0.0,1650.0,853.0594404636975,15.55291440496507,752.27106,1190.6593,837.1815646249055,186.31364414731982,0.0,1650.0,850.92332415954,25.932468476024415,732.9304,974.68866,-0.3604561161786437,0.013410622722712325,-0.511474609375,-0.19598388671875,0.17726961598589885,0.00945148670997733,-0.01947021484375,0.25604248046875,0.9245907859905098,0.007158685855927886,0.6865234375,0.97021484375,-0.4265574888904649,0.4987461138533702,-13.749847412109377,19.27520751953125,2.5433215655699857,0.7861373631427315,-38.36349487304688,26.45294189453125,4.140037518996256,0.4667179463249461,-4.80010986328125,12.119903564453123,1.0,0.0,1.0,1.0,1.0090764013564733,0.10948186647726545,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.4124856019510563,1.2920218033456392,1.0,4.0,24.591749258379828,0.4992977406547017,23.84,25.55,,,,,,,,
27,1679832170.7715685,300.7491417319416,1679831649.8,1679832692.081,0.8654593202958341,0.44100181487957973,-0.37645385,3.9921515,0.4981413905702649,0.5113902372056711,-1.0618683,3.563153,0.5980390128181127,0.5305951940113495,-1.1451768,3.929941,0.6914213922541799,0.27304974846445335,-0.43949947,1.9738637,0.6776230569330723,0.33354070245633877,-0.24942806,3.034608,0.1607241762072036,0.3861004702315746,-1.0578291,2.6262944,0.23801041372729942,0.41550392497850924,-1.2087234,2.954141,0.4053141964863021,0.2668466905385719,-0.3584278,1.494401,0.9952389545099313,0.3394399633344328,0.027079107,2.9831848,0.2779869528547007,0.2783563001054057,-0.45739508,2.8113744,0.3440468342996738,0.29642027251314434,-0.5669603,3.0250268,0.7916691329244946,0.1525891337867555,0.03145781,1.6070861,0.5220103755228106,0.14020090899370008,0.075657554,2.4924576,0.020751739076959055,0.28853060168888917,-0.66633886,2.1062064,0.020012360139082877,0.2360559326103883,-0.50035435,2.4537077,1.0760283917905487,0.22841369989954458,0.2475252,1.5103976,0.12804572812157808,0.15731675506755768,-0.45514593,1.9262323,-0.2801692243980768,0.31607005236416125,-1.1047579,1.5060483,-0.32321884546933144,0.3022770694671582,-1.0323668,1.8640356,0.9803963647063625,0.263914600381483,-0.06406621,1.4116441,847.638952492954,20.50993739649643,577.3993,1133.4432,854.1537715205836,9.483950463449148,755.89746,1162.8572,853.6797668966235,11.107263497472685,788.93774,1196.3004,851.3793728150525,41.43420628152852,491.17215,1134.249,850.1486740564684,25.64376670478791,720.4396,971.4652,-0.2836769567216546,0.029202677986047167,-0.3887939453125,0.09173583984375,0.1659488266139322,0.02105250543378893,-0.0155029296875,0.32769775390625,0.9529246307504221,0.007352546456161224,0.90869140625,1.03131103515625,-0.4855575731128977,1.240155895710221,-21.40609741210937,36.180267333984375,2.5678043417115846,1.2630916048025465,-39.36538696289063,22.258453369140625,4.149712673035534,1.904717572918291,-27.68661499023437,34.221343994140625,1.0,0.0,1.0,1.0,1.0214979042923489,0.14503727295924643,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0214979042923489,0.14503727295924643,1.0,2.0,21.939149422540567,0.49516581535893117,21.06,22.78,,,,,,,,
28,1675511215.0556083,438.09924547307236,1675510456.323,1675511973.9199998,0.7292521105292656,0.3283462410334964,-0.44165343,3.9830084,0.23272854616527763,0.494174402975816,-1.0853119,2.6446683,0.397871615398429,0.5366117371131451,-1.127346,3.7338607,0.5395946902466642,0.35566824115661383,-0.44832972,3.652896,0.7259064592895353,0.2275705896286066,-0.12001672,3.0307093,-0.04082854341939777,0.3928121004632677,-1.2327336,1.7410737,0.04830253809853166,0.4290100585271227,-1.0757864,2.7639165,0.429882896548228,0.2682972347273491,-0.361003,2.640963,0.9462662469760867,0.22501411079430322,0.19764702,3.0204926,0.08141973870554907,0.3319587441317867,-0.88392496,2.0771556,0.16172816082764743,0.3968260076435016,-0.8722096,3.009534,0.6349193794460635,0.2553562904107342,-0.2084799,2.7858894,0.6044764595041193,0.15199913308947047,0.15379849,2.5296464,-0.24757254558352956,0.17997025317135382,-0.8342977,1.310513,-0.2895426681226778,0.21784748381821567,-0.78092235,2.2568471,0.3611424219448712,0.15454466607596967,-0.08431232,2.1415787,-0.08574420871663417,0.21043708992925977,-0.8806066,1.9921122,-0.5788865559469861,0.19214630585814887,-1.1673161,0.74376327,-0.6776241378294113,0.22164772663660032,-1.2241634,1.6683223,-0.14783999660807087,0.22386073054894665,-0.8093509,1.5523757,855.7378053986833,24.556319659140897,0.0,1650.0,853.2244484942298,7.669585982046943,767.98535,1135.8608,852.9640634802653,7.079742775792823,743.00366,1047.2161,852.3320838782556,16.362096476013182,599.15753,1126.1904,851.3643175691647,25.780781556052233,730.5128,967.4359,-0.07392986595514729,0.029520475521507585,-0.31085205078125,0.1090087890625,0.07708500426444187,0.025028626027747615,-0.290283203125,0.34918212890625,1.0002949172503681,0.005187850761108329,0.86456298828125,1.08526611328125,-0.46710994324585864,1.3781366180468142,-74.09515380859375,32.97271728515625,2.5425739399609957,1.4111565411877083,-30.811920166015625,52.434844970703125,4.139833505710308,2.155709286505115,-77.77374267578125,160.90835571289062,1.0,0.0,1.0,1.0,1.0023419102649056,0.056030109401792504,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0016058813245068,0.04004130280505788,1.0,2.0,81.92195408129123,0.8301960501087604,80.45,83.45,,,,,,,,
29,1675341134.211188,332.5118355542631,1675340558.862,1675341710.08,0.667540125625986,0.43965621639917535,-0.39227816,4.2244935,0.8500330952852564,0.3829372978254775,-0.34959698,3.7947865,0.6666947308662452,0.3863084062014353,-0.66377085,3.8430247,0.7153931812666323,0.4417975995163254,-0.5388714,4.154885,0.5360971582693291,0.35889062230242696,-0.45326394,3.2106137,0.5453070555097113,0.38187237440801114,-0.5008294,2.8262544,0.32021598744897734,0.31938693097023013,-0.63945496,2.8662078,0.5860990835468047,0.3895385813386123,-0.72846687,3.24726,0.8394864889248265,0.30509403266153295,0.02098345,3.255929,0.6150351346443719,0.3322227937774326,-0.3964614,2.9127538,0.3941232052851133,0.25860311391252033,-0.48382443,3.0677307,0.8341538320373562,0.3352874216950908,-0.21917664,3.5075936,0.6303502397954083,0.1715960845179862,0.17620468,2.696923,0.3804687086301335,0.14937792803657368,-0.07465645,2.3240645,0.2146621021974667,0.1766612130354234,-0.24997702,2.3592932,0.6218973868722538,0.18195326900015163,0.1152267,2.7228906,0.3709656753148566,0.18610842976568756,-0.16257472,2.1100566,0.26064336092750606,0.20058917429256903,-0.42683986,1.7512958,0.04464586267759814,0.19038586650158276,-0.6194305,1.7601633,0.3412605015327917,0.17722855852512429,-0.2205892,2.1551929,854.5802058366014,22.43293319056333,650.7326,1025.4579,853.5415680568494,22.635443875187796,0.0,1650.0,853.4123515246403,9.034433880672198,713.1868,986.77655,853.0737002520232,22.725190357248476,637.03296,989.59705,851.5686348712806,25.9874707590154,734.94507,965.82416,-0.12923286854860583,0.02796040263508804,-0.2506103515625,0.3853759765625,0.13292373480045527,0.015745254953105563,-0.0147705078125,0.3914794921875,0.9905558160262864,0.006026530862926661,0.85089111328125,1.079345703125,-0.4509277953881117,0.7163679689132368,-20.35186767578125,19.73876953125,2.524228540981459,1.5220911201114866,-61.41448974609375,35.41015625,4.103108487196216,1.8516868624588572,-85.55709838867188,51.08154296875,1.0,0.0,1.0,1.0,1.0404661758056122,0.19705018357649956,1.0,2.0,1.0005289696183741,0.03983256906739565,1.0,4.0,1.0,0.0,1.0,1.0,1.0404661758056122,0.19705018357649956,1.0,2.0,36.635133792342444,1.3303296788931884,34.34,38.91,,,,,,,,
30,1676722174.0026484,271.17652917840934,1676721704.346,1676722643.679,0.6147157288342737,0.35147134807217467,-0.37564665,1.7526298,0.7477331772273719,0.39845582241725463,-0.647957,2.4229162,0.6456720791598277,0.3856470229004622,-0.62725204,2.2403908,0.6756659797171322,0.3648549665792256,-0.42631292,1.7812576,0.5144003699931077,0.33185238760513913,-0.40013325,1.6018454,0.20459259967689258,0.20555931883061512,-0.50341314,1.2600375,0.3187614522965337,0.347921700121493,-1.0800438,1.2428759,0.5971580075531653,0.3244111270567108,-0.56233895,1.5864211,0.6523928514572301,0.2658941157233468,-0.3789601,1.5555295,0.4305440997565556,0.1693009471879256,-0.21783294,1.0010381,0.36485711711271696,0.26571207448015594,-0.532465,1.1947259,0.8269866115274455,0.335650539110537,-0.17578848,1.7079895,0.38691318002228975,0.1319371620378508,-0.095892295,1.2721479,0.9521560202295465,0.342480469762627,0.19099633,1.3159581,0.16220312232614145,0.1010970259710999,-0.3019206,0.6763184,0.5624640734166771,0.11488072814804838,0.08902873,1.2241517,0.13817617022957399,0.15395820261123094,-0.42544302,1.306337,0.7587259913018659,0.3379450400791314,0.008901825,1.2395225,-0.10939593862628937,0.11026009894909189,-0.48083448,0.64084554,0.30911248033999017,0.1258127836204226,-0.117315255,1.1590794,854.1198664025413,22.827203176053818,647.9121,1053.2601,849.8186805202589,136.88059302888473,0.0,1650.0,853.8112655856836,22.69738881353243,0.0,1650.0,850.7175022616053,30.04190584650078,613.2601,1017.3993,851.232936986014,25.87321591425857,714.7985,967.4359,-0.10870644622101576,0.04151974742064963,-0.38873291015625,0.04241943359375,0.10279404325376787,0.02236766582413243,-0.08184814453125,0.25445556640625,0.9961027513037678,0.007805091852963603,0.8887939453125,1.03668212890625,-0.4370842304940645,1.6915675642627217,-53.45916748046875,37.750396728515625,2.631686418574248,2.0971748170549676,-30.96893310546875,40.50933837890625,4.141273449185904,2.3590550726863646,-88.93661499023438,80.54763793945312,1.0,0.0,1.0,1.0,1.007134314098116,0.08416317698438591,1.0,2.0,1.3717584375642908,0.5689525618669516,1.0,4.0,1.0006485740089197,0.044105647730320816,1.0,4.0,1.007134314098116,0.08416317698438591,1.0,2.0,49.528375356977214,0.5608102725179848,48.5,50.41,,,,,,,,
31,1677159450.1700542,92.73217906125437,1677159289.549,1677159610.782,0.6369227348924028,0.6266207773972057,-0.48472926,4.1171284,0.303832519670759,0.4925357532031784,-0.688629,3.7168858,0.26417952959277996,0.6237358591985479,-0.74085236,3.812158,0.6861097034991865,0.6143547160324312,-0.3844792,4.2292686,0.4315162714697278,0.4534038212846425,-0.4085562,3.1322737,-0.06576610197468667,0.4161000678254408,-0.92371225,2.761267,-0.07031035047164419,0.5044009301736659,-1.089057,2.8369536,0.4449210898940504,0.4550730070576531,-0.48891553,3.253212,0.7623289165712699,0.4430431500863318,-0.1860636,3.2046912,0.19095025917521638,0.43430204919499393,-0.6217546,3.0323484,0.1829557071041461,0.5120156498082322,-0.67279756,3.0752385,0.7186767499843901,0.45773578714815066,-0.22435457,3.4008334,0.4355459410816549,0.3103887108240559,-0.0733034,2.6271143,-0.029767572727938493,0.2879390087551355,-0.47670186,2.2584078,0.36406334231607806,0.2869404837435604,-0.10951773,2.3533661,0.4274631090245063,0.3236130347926292,-0.05121702,2.7748396,0.015253179779797845,0.2985641789790677,-0.49308562,2.0546415,-0.3319780756159185,0.2939544315513783,-0.8397417,1.6707611,0.1707204727636463,0.23438706708897572,-0.24832262,1.7465342,-0.0031316390852900266,0.29691894453290324,-0.464078,2.1686752,851.0650927168941,34.98703308136846,15.714286,1553.6996,853.1117696346606,14.098735787448398,350.1465,1039.5604,852.717350976226,22.137756206168316,25.787546,933.1868,850.447470015082,40.02270612173806,25.384615,1576.6666,852.4166039330669,25.83585772054607,734.1392,966.2271,-0.2609929930443528,0.01897831299740606,-0.3983154296875,-0.17791748046875,0.2270622040706122,0.019131806873288817,0.19207763671875,0.40924072265625,0.9484473353602653,0.010514980719044635,0.70684814453125,1.00244140625,-0.4779157091507043,0.842332173197939,-22.50518798828125,29.0399169921875,2.5427546456877104,0.785092527832623,-8.56842041015625,17.727508544921875,4.121325544471647,1.3969185757677567,-25.37628173828125,31.44744873046875,1.0,0.0,1.0,1.0,1.0401337451705965,0.19627384027603953,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0410817863950987,0.20320082821304625,1.0,4.0,58.80206489495092,0.19700762397205288,58.47,59.16,,,,,,,,
